stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PD544,,PD544-Avenida Grecia / Esq. Qda. De Sn. Pedro,-33.4789283205257,-70.5277055540797,
PD545,,PD545-Avenida Grecia / Esq. Los Picachos,-33.4782282741922,-70.5313138873828,
PD546,,PD546-Avenida Grecia / Esq. Las Perdices,-33.4778040276441,-70.5339180002164,
PD993,,PD993-Avenida Grecia / Esq. Jacarandá,-33.4768989876462,-70.5370310000683,
PD994,,PD994-Jacarandá / Esq. Tagua Tagua,-33.4749619900182,-70.536855000475,
PD995,,PD995-Jacarandá / Esq. Av. Las Parcelas,-33.4729109977117,-70.5362830002335,
PD996,,PD996-Quebrada Camarones / Esq. Lago O'Higgins,-33.4700200088763,-70.535420999572,
PD997,,PD997-Quebrada Camarones / Esq. Valle Hermoso,-33.4670750276451,-70.5339760005324,
PD998,,PD998-Quebrada Camarones / Esq. Av. José Arrieta,-33.4652420384354,-70.5331740005157,
PD1433,,PD1433-Av. Las Perdices / Esq. Talinay,-33.459505083047,-70.5296839995404,
PD999,,PD999-Mamiña / Esq. Salar Del Carmen,-33.4566730168283,-70.5348570002672,
PD1000,,PD1000-Andacollo / Esq. Pasaje 4,-33.4547580397378,-70.5364924422895,
PD1001,,PD1001-Andacollo / Esq. Nva. Larraín,-33.4525889983346,-70.5362569998361,
PD1003,,PD1003-Valenzuela Llanos / Esq. C. Silva Vildósola,-33.4408290315472,-70.533721000299,
PD1004,,PD1004-Av. Padre Hurtado / Esq. 23 De Febrero,-33.4379810196298,-70.5364351387346,
PD1005,,PD1005-Av. Padre Hurtado / Esq. V. Puelma,-33.4351393100152,-70.5372055538529,
PD1006,,PD1006-Av. Padre Hurtado / Esq. V. Puelma,-33.4336761512848,-70.5377791718441,
PC975,,PC975-Parada / Portal La Reina,-33.4287465122723,-70.5406968684992,
PC976,,PC976-Parada / Parque Padre Hurtado,-33.4299668412604,-70.5482899997377,
PC977,,PC977-Parada 2 / Rotonda Tomás Moro,-33.4302207661708,-70.5538409997285,
PD1377,,PD1377-Eliecer Parada / Esq. Mariano Sánchez F.,-33.4332823767881,-70.5819909997476,
PD1007,,PD1007-Parada / Parque Padre Hurtado,-33.4299948517441,-70.5474860000699,
PD1008,,PD1008-Parada / Portal La Reina,-33.4291529549273,-70.5396630004352,
PD1009,,PD1009-Av. Padre Hurtado-Sur / Esq. V. Puelma,-33.4332099722095,-70.5383150004149,
PD1010,,PD1010-Av. Padre Hurtado / Esq. Helsby,-33.4353959851114,-70.5373229995421,
PD1011,,PD1011-Av. Padre Hurtado / Esq. 23 De Febrero,-33.4374709931799,-70.5367419998844,
PD1019,,PD1019-Talinay / Esq. Camarones,-33.459114375414,-70.5320861093949,
PD1020,,PD1020-Av. José Arrieta / Esq. Calle 1 ,-33.4651870281867,-70.5321499936579,
PD1021,,PD1021-Quebrada Camarones / Esq. Valle Hermoso,-33.4666117827305,-70.5338829070757,
PD1022,,PD1022-Quebrada Camarones / Esq. Lago O'Higgins,-33.4697200087593,-70.5354180000188,
PD1023,,PD1023-Quebrada Camarones / Esq. Av. Las Parcelas,-33.4725459990761,-70.5361910000772,
PD1024,,PD1024-Jacarandá / Esq. Tagua Tagua,-33.4746376428811,-70.5368582556969,
PD1025,,PD1025-El Acueducto / Esq. Avenida Grecia,-33.4766492551572,-70.5374331100923,
PD541,,PD541-Avenida Grecia / Esq. Los Araucanos,-33.4781620519992,-70.5320740001162,
PD542,,PD542-Avenida Grecia / Esq. Pablo Neruda,-33.4789110983885,-70.5284769994942,
PD543,,PD543-Avenida Grecia / Esq. Av. Diag. Las Torres,-33.4794980534743,-70.5246648455749,
PD1027,,PD1027-Av. José Arrieta / Esq. Comb. De Iquique,-33.4642121068307,-70.5355029882559,
PD1028,,PD1028-Av. José Arrieta / Esq. Av. Consistorial,-33.4632859659089,-70.5387250003806,
PD1032,,PD1032-Battle Y Ordóñez / Esq. Gral. Gorostiaga,-33.4530313684195,-70.5825129997017,
PD1033,,PD1033-Battle Y Ordóñez / Esq. Montenegro,-33.4515083316005,-70.5850929997795,
PD1034,,PD1034-Battle Y Ordóñez / Esq. Pedro Torres,-33.4500552888146,-70.5880819997419,
PD1035,,PD1035-Battle Y Ordóñez / Esq. Av. Simón Bolivar,-33.4486833982874,-70.5909642934967,
PC979,,PC979-Av. Jaime Guzmán E. / Esq. Regina Pacis,-33.4468438792353,-70.5943226742646,
PC980,,PC980-Av. Jaime Guzmán E. / Esq. Avenida Holanda,-33.4454317647629,-70.5967715593823,
PD1267,,PD1267-Sucre / Esq. Av. Ricardo Lyon,-33.4482191688242,-70.6021264235681,
PD1268,,PD1268-Sucre / Esq. Av. Pedro De Valdivia,-33.4485895921587,-70.6051866194807,
PD1269,,PD1269-Sucre / Esq. Hernán Cortés,-33.4484999666535,-70.6099940000189,
PD826,,PD826-Coventry / Esq. Ldo. De Las Peñas,-33.4533359836516,-70.5800889560969,
PD827,,PD827-Coventry / Esq. Estrella Solitaria,-33.4510003988121,-70.5803739997288,
PD828,,PD828-Coventry / Esq. Av. Simón Bolivar,-33.4486703944324,-70.5806549997827,
PD829,,PD829-Coventry / Esq. Avenida Echeñique,-33.44693239241,-70.5808539998183,
PD1264,,PD1264-Avenida Echeñique / Esq. Montenegro,-33.4466112430079,-70.5843908708212,
PD1265,,PD1265-Avenida Echeñique / Esq. Pedro Torres,-33.4459152977489,-70.5874360001535,
PD1266,,PD1266-Avenida Echeñique / Esq. Av. Eliécer Parada,-33.4445652612208,-70.5900259995193,
PC987,,PC987-Avenida Echeñique / Esq. Renato Zanelli,-33.4426242068412,-70.5937390004611,
PC988,,PC988-El Aguilucho / Esq. Avenida Holanda,-33.4428491689313,-70.5963859995244,
PC989,,PC989-El Aguilucho / Esq. Avenida Los Leones,-33.4431400494642,-70.5991448882355,
PC1103,,PC1103-Parada 7 / (M) Manuel Montt,-33.4303576625453,-70.6193794687464,
PD1291,,PD1291-Parada / Hospital De Carabineros,-33.4510329652433,-70.6100690000647,
PD1293,,PD1293-Avenida Simón Bolívar / Esq. Av. Pedro De Valdivia,-33.4504620324545,-70.6055930004638,
PD1294,,PD1294-Avenida Simón Bolívar / Esq. Av. Ricardo Lyon,-33.450033076753,-70.602599999998,
PD1295,,PD1295-Avenida Simón Bolívar / Esq. Avenida Suecia,-33.4497621044777,-70.6007230001887,
PD1589,,PD1589-Chile España / Esq. Jaime Guzmán E.,-33.4465462054648,-70.5964729279143,
PD1037,,PD1037-Av. Jaime Guzmán E. / Esq. Regina Pacis,-33.4468182400174,-70.5947133255702,
PD1038,,PD1038-Av. Jaime Guzmán E. / Esq. Av. Simón Bolivar,-33.4482699896219,-70.5919769944256,
PD1039,,PD1039-Battle Y Ordóñez / Esq. Pedro Torres,-33.4498792790148,-70.5887359998073,
PD1040,,PD1040-Battle Y Ordóñez / Esq. Montenegro,-33.451422325655,-70.5855240001525,
PD1041,,PD1041-Battle Y Ordóñez / Esq. Gral. Gorostiaga,-33.4530101413055,-70.5827619052746,
PD816,,PD816-Parada 3 / (M) Villa Frei,-33.4542934836176,-70.580602043598,
PD1042,,PD1042-Parada / Homecenter La Reina,-33.4635368746058,-70.5456640002859,
PD1043,,PD1043-Av. José Arrieta / Esq. Capilla De Lo Arrieta,-33.4635703463151,-70.5437359548136,
PD1044,,PD1044-Av. José Arrieta / Esq. Camino Peñalolén,-33.4629469284261,-70.5416040001881,
PD1047,,PD1047-Av. José Arrieta / Esq. Qda. De Camarones,-33.464995036298,-70.5333339997406,
PD540,,PD540-Parada 1 / El Acueducto - Jacarandá,-33.4772337610088,-70.5366111090404,
PD1296,,PD1296-Avenida Simón Bolívar / Esq. Chile España,-33.4493661397758,-70.5983040002728,
PD1297,,PD1297-Avenida Simón Bolívar / Esq. Jorge Washington,-33.4487471978002,-70.5943839998325,
PD1298,,PD1298-Avenida Simón Bolívar / Esq. Brown Norte,-33.448551235662,-70.5917380002807,
PD1277,,PD1277-Avenida Simón Bolívar / Esq. Pedro Torres,-33.4485392814673,-70.5886030005387,
PD1278,,PD1278-Avenida Simón Bolívar / Esq. Montenegro,-33.4484993289975,-70.5852620002043,
PD1279,,PD1279-Avenida Simón Bolívar / Esq. Gral. Gorostiaga,-33.4484173615923,-70.5829730001006,
PD1280,,PD1280-Avenida Simón Bolívar / Esq. Juan Fco. González,-33.448305405318,-70.5799139999612,
PD1281,,PD1281-Avenida Simón Bolívar / Esq. Hamburgo,-33.448200445284,-70.5771199996166,
PD1282,,PD1282-Avenida Simón Bolívar / Esq. H. Covarrubias,-33.4481124871475,-70.5741310003037,
PD1283,,PD1283-Avenida Simón Bolívar / Esq. Avenida Ossa,-33.4480716699653,-70.5721037611565,
PD1306,,PD1306-Av. Escuela Agrícola / Esq. Concejo De Mieres,-33.4902891077386,-70.6003929995256,
PD1307,,PD1307-Luis Valenzuela / Esq. Armando Moock,-33.4897871395392,-70.5982470000944,
PD1308,,PD1308-Luis Valenzuela / Esq. Paipote,-33.4898595273706,-70.5962029327449,
PD1309,,PD1309-Luis Valenzuela / Esq. Arturo Gordon,-33.4899962188617,-70.5928100005193,
PD1310,,PD1310-Luis Valenzuela / Esq. El Líbano,-33.4900672486977,-70.590738999799,
PD1311,,PD1311-Luis Valenzuela / Esq. Ramón Cruz Montt,-33.4896792987606,-70.5872540000256,
PD1312,,PD1312-Ramón Cruz / Esq. Avenida Quilín,-33.4873313167245,-70.5860069996844,
PD668,,PD668-Avenida Quilín / Esq. Los Evangelistas,-33.4878543335911,-70.5848360001641,
PD1440,,PD1440-Avenida Quilín / Esq. Sn. Vicente De Paul,-33.4884455629293,-70.5832552153457,
PD669,,PD669-San Vicente De Paul / Esq. San Lucas,-33.490857332196,-70.584902000139,
PD670,,PD670-San Vicente De Paul / Esq. Peatones Sn. Vicente,-33.4929613762143,-70.5864298428472,
PD671,,PD671-San Vicente De Paul / Esq. Eduardo Fabini,-33.4945416126785,-70.5874898962993,
PD672,,PD672-San Vicente De Paul / Esq. Campo Lindo,-33.496062319163,-70.5885498824273,
PD673,,PD673-San Vicente De Paul / Esq. Cuadro Verde,-33.4977098445382,-70.5897166336777,
PD674,,PD674-San Vicente De Paul / Esq. Avenida Las Torres,-33.4991582480909,-70.5907600001497,
PD607,,PD607-Dr. Amador Neghme R. / Esq. Juan Jofré,-33.4998242592707,-70.5900020000457,
PD608,,PD608-Avenida Las Torres / Esq. Gral.Horacio Toro,-33.5008914409306,-70.5843083310051,
PD1396,,PD1396-Avenida Las Torres / Esq. Central,-33.5012133298215,-70.5826470791739,
PD609,,PD609-Avenida Las Torres / Esq. Nevado Incahuasi,-33.5017694069317,-70.5796780004499,
PD610,,PD610-Avenida Las Torres / Esq. Avenida Los Mares,-33.5023584501533,-70.5765589999706,
PD1053,,PD1053-Avenida Las Torres / Esq. Los Torneros,-33.5030124975911,-70.5732189995271,
PD611,,PD611-Avenida Las Torres / Esq. Gral. Balmaceda,-33.5035335311006,-70.570795000378,
PD612,,PD612-Avenida Las Torres / Esq. Los Arrieros,-33.5042265812171,-70.5671740005267,
PD613,,PD613-Avenida Las Torres / Esq. Los Mimbreros,-33.5047386184678,-70.5644729995635,
PD728,,PD728-Av. Diagonal Las Torres / Esq. Los Arroyuelos,-33.4685831670631,-70.5297491061175,
PD729,,PD729-Av. Diagonal Las Torres / Esq. Río Lauca,-33.4716931009079,-70.5282630000845,
PD730,,PD730-Av. Diagonal Las Torres / Esq. Los Baqueanos,-33.4742472127903,-70.527028249685,
PI1272,,PI1272-Ictinos / Esq. Calle 37,-33.4708116480034,-70.5624319996351,
PD486,,PD486-Ictinos / Esq. Laura Rodríguez,-33.469484655017,-70.561901000509,
PD1366,,PD1366-Dip. Laura Rodríguez / Esq. Calle 9-B,-33.4700546916841,-70.5592440002915,
PD1367,,PD1367-Dip. Laura Rodríguez / Esq. Andrea López Z.,-33.4708157286019,-70.5565320002454,
PD1365,,PD1365-Dip. Laura Rodríguez / Esq. Avenida Tobalaba,-33.4714457593968,-70.554225999722,
PD735,,PD735-Av. Diagonal Las Torres / Esq. Río Lauca,-33.4715631038052,-70.5280740004288,
PD736,,PD736-Av. Diagonal Las Torres / Esq. Las Vertientes,-33.4687650864271,-70.5294299997982,
PD737,,PD737-Av. Diagonal Las Torres / Esq. Av. José Arrieta,-33.4659441726775,-70.5307985562226,
PD621,,PD621-Avenida Las Torres / Esq. Los Talladores,-33.5038715708789,-70.5679219995663,
PD622,,PD622-Avenida Las Torres / Esq. Calle 461,-33.5034835426357,-70.5699750003153,
PD623,,PD623-Avenida Las Torres / Esq. Calle 1,-33.5029665082995,-70.5724349997667,
PD624,,PD624-Avenida Las Torres / Esq. Los Cerezos,-33.5027284928881,-70.5735699995994,
PD625,,PD625-Avenida Las Torres / Esq. Avenida Los Mares,-33.5022022097912,-70.5762709772755,
PD626,,PD626-Avenida Las Torres / Esq. Calle 414,-33.5015864085022,-70.5795689999568,
PD627,,PD627-Avenida Las Torres / Esq. El Torreón,-33.5010343666765,-70.5824860003523,
PD628,,PD628-Avenida Las Torres / Esq. Av. A. Vespucio,-33.5005320786656,-70.5847919593417,
PD629,,PD629-Dr. Amador Neghme R. / Esq. Sn. Vicente De Paul,-33.4995062505412,-70.5905499997975,
PD689,,PD689-San Vicente De Paul / Esq. Calle 2,-33.4979792620665,-70.5897690000565,
PD690,,PD690-San Vicente De Paul / Esq. Campo Lindo,-33.4965102771121,-70.5887229997182,
PD691,,PD691-San Vicente De Paul / Esq. 1 Oriente,-33.4948752940428,-70.5875990003398,
PD692,,PD692-San Vicente De Paul / Esq. Sebastián Apóstol,-33.4932703100562,-70.5864599995373,
PD693,,PD693-San Vicente De Paul / Esq. San Lucas,-33.4912573307415,-70.5850470004888,
PD694,,PD694-San Vicente De Paul / Esq. Avenida Quilín,-33.4886713564373,-70.5832429998715,
PD825,,PD825-Avenida Quilín / Esq. Sn. Vicente De Paul,-33.4881643319255,-70.5825593197925,
PD695,,PD695-Avenida Quilín / Esq. Ramón Cruz Montt,-33.4869173956452,-70.5854917519608,
PD1299,,PD1299-Ramón Cruz / Esq. San Lucas,-33.4899525103601,-70.5872749979057,
PD1300,,PD1300-Ramón Cruz / Esq. El Líbano,-33.4913572537789,-70.5903609995314,
PD1301,,PD1301-Arturo Gonzálvez / Esq. Augusto Winter,-33.4912422073528,-70.5935660000932,
PD1302,,PD1302-Arturo Gonzálvez / Esq. Armando Moock,-33.4910721469214,-70.597692999563,
PD1303,,PD1303-Armando Moock / Esq. Víctor Dgo. Silva,-33.4930316521497,-70.5982737270488,
PD1304,,PD1304-Víctor Domingo Silva / Esq. Avenida Macul,-33.4931281214713,-70.5994579997528,
PD1305,,PD1305-Av. Escuela Agrícola / Esq. Exequiel Fernández,-33.4901750921598,-70.6014690004776,
PD1184,,PD1184-Av. Escuela Agrícola / Esq. Aníbal Pinto,-33.4909784611499,-70.612857374539,
PD1185,,PD1185-Parada 4 / (M) Camino Agrícola,-33.4914512313218,-70.6170079354069,
PD1094,,PD1094-Av. José Arrieta / Esq. Pasaje José Arrieta,-33.4673140316571,-70.5245889273844,
PD1095,,PD1095-Av. José Arrieta / Esq. C. De La.Montaña,-33.4665481134929,-70.5273160001651,
PD1096,,PD1096-Av. José Arrieta / Esq. Las Perdices,-33.4658480815787,-70.5297859999066,
PD1097,,PD1097-M. Sánchez Fontecilla / Esq. Limarí,-33.4612128124497,-70.5518763648402,
PD1098,,PD1098-Limarí / Esq. El Molle,-33.4590147861465,-70.5516439284168,
PD1099,,PD1099-Limarí / Esq. Talinay,-33.4579458617687,-70.5513409822355,
PD1100,,PD1100-Talinay / Esq. Vicente Bourquet,-33.4577293284947,-70.552676634266,
PD1101,,PD1101-Pepe Vila / Esq. Pepe Vila,-33.4567588669376,-70.5525889482809,
PD1102,,PD1102-Pepe Vila / Esq. Heriberto Ortíz,-33.4547327902954,-70.5519889999533,
PD1103,,PD1103-Pepe Vila / Esq. Los Corcolenes,-33.4523607996459,-70.5513020004397,
PD1105,,PD1105-Pepe Vila / Esq. Los Corcolenes,-33.4520936762467,-70.5514099619206,
PD1106,,PD1106-Pepe Vila / Esq. Los Prunos,-33.4543407899006,-70.5520590003948,
PD1107,,PD1107-Pepe Vila / Esq. G. Casas Cordero,-33.4567707800453,-70.5527720000116,
PD1108,,PD1108-Pepe Vila / Esq. El Molle,-33.4586187741633,-70.5531879994822,
PD1109,,PD1109-M. Sánchez Fontecilla / Esq. José Arrieta,-33.4611249031886,-70.5520279361992,
PD1110,,PD1110-M. Sánchez Fontecilla / Esq. José Arrieta,-33.4623568013814,-70.5511730001804,
PD1368,,PD1368-Av. José Arrieta / Esq. C. De La.Montaña,-33.4662730948229,-70.5287909998534,
PD1111,,PD1111-Parada / Av. José Arrieta Altura Del 9800,-33.4668101181723,-70.5269759997667,
PD1112,,PD1112-Av. José Arrieta / Esq. Álvaro Casanova ,-33.4677481584105,-70.523783999642,
PD1162,,PD1162-Avenida Quilín / Esq. 2 Poniente ,-33.4852294243142,-70.6110383452277,
PD1163,,PD1163-Avenida Quilín / Esq. Castillo Urizar,-33.4850789463567,-70.6095007501567,
PD1164,,PD1164-Avenida Quilín / Esq. Av. Pedro De Valdivia,-33.4850410206183,-70.6062999998358,
PD1165,,PD1165-Avenida Quilín / Esq. Los 3 Antonios,-33.4850360426626,-70.6047839995214,
PD1166,,PD1166-Avenida Quilín / Esq. Exequiel Fernández,-33.4848350863737,-70.6018810003059,
PD1167,,PD1167-Parada 3 / Punta De Rieles,-33.4851821188589,-70.5996260002999,
PD1168,,PD1168-Avenida Quilín / Esq. Premio Nobel,-33.4854355230015,-70.5973799515371,
PD1169,,PD1169-Avenida Quilín / Esq. Paipote,-33.485620176872,-70.5957069999502,
PD1170,,PD1170-Avenida Quilín / Esq. Padre M. Chaparro,-33.4860122270124,-70.5922230003904,
PD1171,,PD1171-Avenida Quilín / Esq. El Líbano,-33.486288259237,-70.590015000147,
PD1362,,PD1362-Avenida Quilín / Esq. Alejandro Flores,-33.4867312909177,-70.5878340005629,
PD1172,,PD1172-Avenida Quilín / Esq. Ramón Cruz Montt,-33.4871073150282,-70.5861280002336,
PD1613,,PD1613-Parada / Mall Paseo Quilín,-33.4884154715231,-70.5781408850557,
PD1363,,PD1363-Avenida Quilín / Esq. Alejandro Flores,-33.4867002956625,-70.5874840005402,
PD1173,,PD1173-Avenida Quilín / Esq. El Líbano,-33.4863109562473,-70.5894722708412,
PD1174,,PD1174-Los Plátanos / Esq. Federico Lathrop,-33.4826142438172,-70.5910770001466,
PD1422,,PD1422-Los Plátanos / Esq. Santa Julia,-33.482451767878,-70.5927508818559,
PD1175,,PD1175-Los Plátanos / Esq. Brown Sur,-33.4822911827378,-70.5952770000113,
PD1176,,PD1176-Parada 4 / Muni. De Macul,-33.4821300147826,-70.5988592211143,
PD1177,,PD1177-Los Plátanos / Esq. Exequiel Fernández,-33.4820605268737,-70.6012841197855,
PD1178,,PD1178-Los Plátanos / Esq. Las Dalias,-33.4820032863496,-70.6027229684475,
PD1179,,PD1179-Los Plátanos / Esq. Av. Pedro De Valdivia,-33.4818799978353,-70.6057202650963,
PD1180,,PD1180-Avenida Quilín / Esq. Gral. Oscar Bonilla,-33.4849652840972,-70.6070519124874,
PD1181,,PD1181-Avenida Quilín / Esq. Castillo Urizar,-33.4849569822164,-70.6088539998562,
PD1182,,PD1182-Avenida Quilín / Esq. 2 Poniente ,-33.4850719543433,-70.6107449997143,
PD1183,,PD1183-Avenida Quilín / Esq. Avenida Marathon,-33.4851921736192,-70.6123860482723,
PD1153,,PD1153-Avenida Marathon / Esq. Av. Escuela Agrícola,-33.4907949363636,-70.6119130004319,
PD498,,PD498-Río Claro / Esq. Paso Nevado,-33.4700540476189,-70.5324050004731,
PD499,,PD499-Río Claro / Esq. Valle Hermoso,-33.4678010564911,-70.5317490000693,
PD1424,,PD1424-Valle Hermoso / Esq. Qda. De Camarones,-33.4668710314409,-70.5336890002726,
PD1188,,PD1188-Jorge Alessandri / Esq. Los Ceramistas,-33.455625887181,-70.5447030004783,
PD1189,,PD1189-Jorge Alessandri / Esq. Los Hilanderos,-33.4534148956505,-70.544081999821,
PD1378,,PD1378-Jorge Alessandri / Esq. Avenida Larraín,-33.451462903018,-70.5435300003904,
PD711,,PD711-Avenida Simón Bolívar / Esq. Avenida Tobalaba,-33.4472337330849,-70.5644428585743,
PD712,,PD712-Avenida Simón Bolívar / Esq. Monseñor Edwards,-33.4463056654909,-70.5612590002808,
PD713,,PD713-Avenida Simón Bolívar / Esq. Palmas De Mallorca,-33.4456467801394,-70.5574689423492,
PD714,,PD714-Avenida Simón Bolívar / Esq. Valladolid,-33.44513636112,-70.5546767841953,
PD715,,PD715-Avenida Simón Bolívar / Esq. V. Pérez Rosales,-33.4447517838927,-70.5524839998084,
PD716,,PD716-Avenida Simón Bolívar / Esq. Pablo Burchard,-33.4440228240169,-70.5494879997376,
PD717,,PD717-Avenida Simón Bolívar / Esq. Juan Fco. González,-33.4441998731604,-70.5458449999556,
PD718,,PD718-Avenida Simón Bolívar / Esq. Carlos Ossandón,-33.4443059007792,-70.5437030002043,
PD1632,,PD1632-Carlos Silva Vildósola / Esq. Escri. Manuel Rojas,-33.4415846661895,-70.5293256781369,
PD1411,,PD1411-Avenida Echeñique / Esq. Oscar Castro,-33.4428416852856,-70.5380658342807,
PD1410,,PD1410-Parada 2 / Plaza Ossandón,-33.4423828104412,-70.5419097520782,
PD1431,,PD1431-Parada 1 / Plaza Ossandón,-33.4420138910498,-70.5444909997968,
PD751,,PD751-Avenida Echeñique / Esq. Ramos Catalán,-33.4418726464591,-70.5471168044603,
PD752,,PD752-Avenida Echeñique / Esq. Avenida Echeñique,-33.4417428174905,-70.5500279996528,
PD753,,PD753-Avenida Echeñique / Esq. V. Pérez Rosales,-33.4422357776848,-70.5529590004001,
PD754,,PD754-Avenida Echeñique / Esq. Palmas De Mallorca,-33.4433464273749,-70.5566710755781,
PD755,,PD755-Avenida Echeñique / Esq. Santa Rita,-33.4439684293005,-70.5592869597179,
PD756,,PD756-Avenida Echeñique / Esq. Monseñor Edwards,-33.4442479323988,-70.5612194475938,
PD757,,PD757-Avenida Echeñique / Esq. Loreley,-33.4445696200676,-70.5645679996628,
PD759,,PD759-Parada 4 / (M) Simón Bolívar,-33.4453331326495,-70.5711526447037,
PD1211,,PD1211-Jorge Alessandri / Esq. Los Hilanderos,-33.4528188956607,-70.544091999676,
PD1212,,PD1212-Jorge Alessandri / Esq. Los Ceramistas,-33.4550618873239,-70.5447240004168,
PD1213,,PD1213-Jorge Alessandri / Esq. Talinay,-33.4578208766201,-70.5455109997512,
PD1215,,PD1215-Río Claro / Esq. Valle Hermoso,-33.4671830578234,-70.5316560000577,
PD502,,PD502-Río Claro / Esq. Los Baqueanos,-33.46970404803,-70.5323830004403,
PD503,,PD503-Río Claro / Esq. Av. Las Parcelas,-33.4731385925052,-70.5333892677181,
PE1504,,PE1504-María Angélica / Esq. Luz,-33.5138918575112,-70.5437139608287,
PD1393,,PD1393-Av. Departamental / Esq. Bosques Nativos,-33.5124230571597,-70.5427219626708,
PD861,,PD861-Parada / Altos De La Arboleda,-33.5124128689594,-70.5459419996112,
PD862,,PD862-Av. Departamental / Esq. Altos De La Arboleda,-33.5122578330709,-70.5486290005346,
PD615,,PD615-Av. Departamental / Esq. Los Cerezos,-33.5121097870265,-70.5520510004039,
PD616,,PD616-Av. Departamental / Esq. Los Nogales ,-33.5119311830478,-70.5559088644791,
PD617,,PD617-Av. Departamental / Esq. Mariano Sánchez F.,-33.511581138295,-70.5597231848205,
PD139,,PD139-Av. San Luis De Macul / Esq. Nueva 1,-33.5083726556405,-70.5617860002585,
PD140,,PD140-Av. San Luis De Macul / Esq. Las Cepas,-33.5081096281407,-70.5638060005157,
PD141,,PD141-Av. San Luis De Macul / Esq. Los Arrieros ,-33.5076780127403,-70.5670648638311,
PD142,,PD142-Av. San Luis De Macul / Esq. Los Boteros,-33.507270608531,-70.5702305262276,
PD143,,PD143-Av. San Luis De Macul / Esq. Nueva,-33.5069535066016,-70.5725510001492,
PD144,,PD144-Av. San Luis De Macul / Esq. Los Cerezos,-33.5066484742554,-70.5748459998721,
PD683,,PD683-Av. San Luis De Macul / Esq. Nevado 3 Cruces,-33.5062293979973,-70.5786649882925,
PD684,,PD684-Av. San Luis De Macul / Esq. Nevado Incahuasi,-33.5060783732167,-70.5797682121736,
PD685,,PD685-Av. San Luis De Macul / Esq. Central,-33.5056723512702,-70.5835200005345,
PD686,,PD686-Av. San Luis De Macul / Esq. Gral.Horacio Toro,-33.5054863276031,-70.5851810002251,
PD687,,PD687-Av. San Luis De Macul / Esq. Av. A. Vespucio,-33.5065146765119,-70.5890521941343,
PD817,,PD817-Parada 3 / (M) Quilín,-33.4887883712157,-70.5821850002033,
PD1217,,PD1217-Juan Moya / Esq. Socaire,-33.4695792716259,-70.5892360002867,
PD1218,,PD1218-Juan Moya / Esq. Tamaya,-33.4677952774147,-70.5887920000128,
PD1219,,PD1219-Parada 6 / Cesfam Salvador Bustos,-33.4658182851997,-70.5882979996679,
PD1220,,PD1220-Juan Moya / Esq. Arqto. G. Ovalle,-33.4647301657609,-70.5880356258522,
PD1221,,PD1221-Juan Moya / Esq. Juan Moya,-33.4616992991862,-70.5873030000995,
PD1222,,PD1222-Juan Moya / Esq. Av. Castillo Velasco,-33.4597704234072,-70.586831880408,
PD1223,,PD1223-Juan Moya / Esq. Dublé Almeyda,-33.4581293122388,-70.5864410004129,
PD1391,,PD1391-Ramón Cruz / Esq. Valparaíso,-33.4571244023298,-70.5800849997401,
PD312,,PD312-Parada 4 / (M) Villa Frei,-33.455182651055,-70.5798420248143,
PD830,,PD830-Coventry / Esq. Avenida Pucara,-33.4450273892496,-70.5810789997221,
PD831,,PD831-Coventry / Esq. Emilia Téllez,-33.4420413836797,-70.5814579996561,
PD1413,,PD1413-Emilia Téllez / Esq. Montenegro,-33.4407271631732,-70.5838908362995,
PC973,,PC973-Las Amapolas / Esq. Av. Francisco Bilbao,-33.4351652494174,-70.5883319698778,
PC1022,,PC1022-Parada 4 / (M) Francisco Bilbao,-33.4325733236789,-70.5856830005499,
PC1122,,PC1122-Eliecer Parada / Esq. Av. Diego De Almagro,-33.4353523516456,-70.5837110000372,
PD1446,,PD1446-Emilia Téllez / Esq. Coventry,-33.4417132180025,-70.5817179076253,
PD1447,,PD1447-Emilia Téllez / Esq. Hamburgo,-33.4426980854928,-70.5776832022672,
PD810,,PD810-Hamburgo / Esq. Avenida Pucara,-33.444162481194,-70.5773459239258,
PD811,,PD811-Hamburgo / Esq. Avenida Echeñique,-33.4460024446779,-70.5771140002361,
PD812,,PD812-Hamburgo / Esq. Av. Simón Bolivar,-33.4477945301167,-70.5768915358041,
PD813,,PD813-Hamburgo / Esq. Estrella Solitaria,-33.450223452027,-70.5765909999148,
PD814,,PD814-Hamburgo / Esq. Ldo. De Las Peña,-33.4528044568198,-70.5762840004919,
PI629,,PI629-Juan Moya / Esq. Av. Castillo Velasco,-33.4593243809308,-70.586838190385,
PI630,,PI630-Juan Moya / Esq. Los Almendros,-33.4621612958344,-70.5875250000288,
PI631,,PI631-Parada 5 / Cesfam Salvador Bustos,-33.4651372861098,-70.5882379995412,
PI632,,PI632-Juan Moya / Esq. Tamaya,-33.4674318477039,-70.5887973445465,
PI633,,PI633-Juan Moya / Esq. Socaire,-33.4693612709884,-70.589272999632,
PI634,,PI634-Juan Moya / Esq. I. Carrera Pinto,-33.4711233735169,-70.5903637687907,
PD676,,PD676-Av. San Luis De Macul / Esq. Calle 334,-33.5065422745866,-70.5889200002977,
PD677,,PD677-Av. San Luis De Macul / Esq. Hojas Secas,-33.5056584038259,-70.5847665525033,
